7,8,23,8,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
7,8,23,38,9,24,25,37,37,2,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
7,8,23,8,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,2,35,35,35,35,35,35,35,2,35,35,35,35,35,35,35,35,35,2,30
7,8,23,8,9,24,25,37,37,2,30,30,30,30,30,30,30,30,30,30,2,33,33,33,33,33,33,33,2,33,33,33,33,33,33,33,33,33,2,30
7,8,23,38,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,2,33,33,33,33,33,33,33,2,33,33,33,33,33,33,33,33,33,2,30
7,8,8,9,9,24,25,37,37,2,30,30,30,30,30,30,30,30,30,30,2,33,33,33,33,33,33,33,2,33,33,33,33,33,33,33,33,33,2,30
7,8,8,9,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,2,33,33,33,33,33,33,33,2,33,33,33,33,33,33,33,33,33,2,30
7,8,8,38,9,24,25,37,37,18,30,30,30,30,30,30,30,30,30,30,18,33,33,33,33,33,33,33,18,33,33,33,33,33,33,33,33,33,2,30
7,8,8,9,24,9,10,37,37,20,30,30,30,30,30,30,30,30,30,30,19,33,33,33,33,33,33,33,19,33,33,33,33,33,33,33,33,33,2,30
7,8,8,8,9,9,10,37,37,35,30,30,30,30,30,30,30,30,30,30,19,33,33,33,33,33,33,33,34,35,35,35,36,33,33,34,35,35,2,30
7,8,8,38,9,9,10,37,37,37,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2,30
7,8,8,8,9,9,10,37,37,37,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2,30
7,8,23,8,9,9,10,37,37,37,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2,30
7,8,23,38,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,2,33,33,33,33,33,2,35,35,35,21,35,35,33,33,34,35,35,2,30
7,8,8,9,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,2,33,33,33,33,33,2,39,39,39,35,33,33,33,33,33,33,33,2,30
7,8,8,9,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,2,33,33,33,33,33,18,39,39,39,39,33,33,33,33,33,33,33,2,30
7,8,8,38,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,2,33,33,33,33,33,34,39,39,39,2,33,33,33,33,33,33,33,2,30
7,8,23,24,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,2,33,33,33,33,33,2,35,35,35,2,33,33,33,33,33,33,33,2,30
7,8,23,24,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,2,33,33,33,33,33,39,39,39,39,2,33,33,33,33,33,33,33,2,30
7,8,23,38,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,4,33,33,33,33,33,5,39,39,39,5,33,33,33,33,33,33,33,6,30
7,8,23,24,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,19,33,33,33,33,33,20,39,39,39,20,33,33,33,33,33,33,33,21,30
7,8,23,24,9,9,10,37,37,2,30,30,30,30,30,30,30,30,30,30,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,30
22,23,23,38,24,24,25,37,37,2,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
